id,perception,pragmatics,production,alpha,simScaling,pragWeight,costWeight,logLikelihood,posteriorProb
69,fc6,combined,nocost,28.32437963043867,7.0154593965295415,0.14132270917145784,0,-17894.050908563673,-6.214608098422191
70,fc6,combined,nocost,28.63911258724206,7.0154593965295415,0.14132270917145784,0,-17893.475400336414,-4.961845129926823
71,fc6,combined,nocost,28.63911258724206,7.357323411775073,0.14132270917145784,0,-17892.06188939563,-5.809142990314027
72,fc6,combined,nocost,28.65271024481821,7.357323411775073,0.14132270917145784,0,-17892.063434790132,-5.809142990314027
73,fc6,combined,nocost,28.270152887836453,7.357323411775073,0.14132270917145784,0,-17892.24337860015,-5.521460917862246
74,fc6,combined,nocost,28.270152887836453,7.357323411775073,0.1433821019392765,0,-17892.22967395297,-5.809142990314027
75,fc6,combined,nocost,28.270152887836453,7.385076866182471,0.1433821019392765,0,-17892.179583121644,-4.3428059215206005
76,fc6,combined,nocost,29.088977296966476,7.385076866182471,0.1433821019392765,0,-17892.738530626673,-6.214608098422191
77,fc6,combined,nocost,29.088977296966476,7.156704168242962,0.1433821019392765,0,-17892.693869865358,-5.809142990314027
78,fc6,combined,nocost,29.134206035400013,7.156704168242962,0.1433821019392765,0,-17892.741099254017,-5.298317366548036
79,fc6,combined,nocost,29.209709326259674,7.156704168242962,0.1433821019392765,0,-17892.83385193113,-6.214608098422191
80,fc6,combined,nocost,29.209709326259674,7.460938510046723,0.1433821019392765,0,-17893.229012736563,-6.214608098422191
81,fc6,combined,nocost,29.47929337478765,7.460938510046723,0.1433821019392765,0,-17894.057341611468,-6.214608098422191
82,fc6,combined,nocost,27.818192434664965,7.460938510046723,0.1433821019392765,0,-17892.563429270023,-4.710530701645918
83,fc6,combined,nocost,29.076559662293892,7.460938510046723,0.1433821019392765,0,-17892.901746307605,-6.907755278982138
84,fc6,combined,nocost,28.671959584476127,7.460938510046723,0.1433821019392765,0,-17892.244228655574,-5.521460917862246
85,fc6,combined,nocost,27.70821070915501,7.460938510046723,0.1433821019392765,0,-17892.777243998717,-5.809142990314027
86,fc6,combined,nocost,27.70821070915501,7.0864060402281455,0.1433821019392765,0,-17894.897710517642,-5.809142990314027
87,fc6,combined,nocost,27.70821070915501,7.0864060402281455,0.15592997613287338,0,-17894.033745163764,-5.809142990314027
88,fc6,combined,nocost,27.70821070915501,7.573137898279642,0.15592997613287338,0,-17895.02357733982,-5.809142990314027
89,fc6,combined,nocost,27.70821070915501,7.25601417546642,0.15592997613287338,0,-17893.93769386605,-4.8283137373023015
90,fc6,combined,nocost,27.70821070915501,7.2646170801929335,0.15592997613287338,0,-17893.94544646967,-6.907755278982138
91,fc6,combined,nocost,27.70821070915501,6.950750635343376,0.15592997613287338,0,-17894.453031439116,-5.809142990314027
92,fc6,combined,nocost,27.66246516994864,6.950750635343376,0.15592997613287338,0,-17894.563387442067,-6.214608098422191
93,fc6,combined,nocost,27.66246516994864,7.6437098911513575,0.15592997613287338,0,-17895.44674765894,-6.907755278982138
94,fc6,combined,nocost,26.291258520601353,7.6437098911513575,0.15592997613287338,0,-17897.582028137254,-6.907755278982138
95,fc6,combined,nocost,26.9691904238584,7.6437098911513575,0.15592997613287338,0,-17895.70089903634,-5.115995809754082
96,fc6,combined,nocost,28.033498684090915,7.6437098911513575,0.15592997613287338,0,-17895.981205365948,-6.907755278982138
97,fc6,combined,nocost,28.033498684090915,7.6437098911513575,0.12644554016898898,0,-17893.751446840455,-5.809142990314027
98,fc6,combined,nocost,28.259749714525285,7.6437098911513575,0.12644554016898898,0,-17893.104815509276,-6.907755278982138
99,fc6,combined,nocost,28.259749714525285,7.6437098911513575,0.1536893041695995,0,-17895.477443551088,-6.907755278982138
100,fc6,combined,nocost,26.430522896570963,7.6437098911513575,0.1536893041695995,0,-17896.772599225216,-6.907755278982138
101,fc6,combined,nocost,26.88809053905253,7.6437098911513575,0.1536893041695995,0,-17895.3617628146,-5.521460917862246
102,fc6,combined,nocost,26.88809053905253,7.781789048023027,0.1536893041695995,0,-17895.770538776902,-5.521460917862246
103,fc6,combined,nocost,26.88809053905253,7.235197477342478,0.1536893041695995,0,-17895.90329883201,-6.907755278982138
104,fc6,combined,nocost,28.194156121312822,7.235197477342478,0.1536893041695995,0,-17893.355174079723,-6.907755278982138
105,fc6,combined,nocost,27.880356520656036,7.235197477342478,0.1536893041695995,0,-17893.446912709864,-4.3428059215206005
106,fc6,combined,nocost,28.84315114457122,7.235197477342478,0.1536893041695995,0,-17894.172131213294,-5.809142990314027
107,fc6,combined,nocost,28.84315114457122,7.068401386610463,0.1536893041695995,0,-17893.640528641517,-6.907755278982138
108,fc6,combined,nocost,28.84315114457122,7.068401386610463,0.13778045892199262,0,-17893.464603690827,-4.199705077879926
109,fc6,combined,nocost,28.84315114457122,7.068401386610463,0.15608949787495272,0,-17894.18123887393,-6.907755278982138
