id,perception,pragmatics,production,simScaling,pragWeight,costWeight, infWeight,logLikelihood,posteriorProb
126,human_full25k,combined,nocost,5.436251827573182,0.8782299077083422,0,3.7717559419739506,-2350.4145842920057,-6.907755278982137
127,human_full25k,combined,nocost,5.686756184592879,0.8782299077083422,0,3.7717559419739506,-2349.2581018640235,-6.907755278982137
128,human_full25k,combined,nocost,5.686756184592879,0.8782299077083422,0,3.8334787693815215,-2349.469821520938,-6.907755278982137
129,human_full25k,combined,nocost,5.686756184592879,0.8312581508073313,0,3.8334787693815215,-2348.89302093382,-6.907755278982137
130,human_full25k,combined,nocost,5.686756184592879,0.8294665328096527,0,3.8334787693815215,-2348.8941517106387,-6.214608098422191
131,human_full25k,combined,nocost,5.686756184592879,0.7334555982653825,0,3.8334787693815215,-2351.5539221035583,-6.907755278982137
132,human_full25k,combined,nocost,5.686756184592879,0.7334555982653825,0,3.9030096635513534,-2350.1484273911774,-6.907755278982137
133,human_full25k,combined,nocost,5.686756184592879,0.8250354977285228,0,3.9030096635513534,-2348.8792167414426,-6.907755278982137
134,human_full25k,combined,nocost,5.686756184592879,0.8250354977285228,0,3.899541999238516,-2348.866903325016,-6.907755278982137
135,human_full25k,combined,nocost,5.686756184592879,0.7601133650047562,0,3.899541999238516,-2349.322038489131,-6.907755278982137
136,human_full25k,combined,nocost,5.686756184592879,0.7601133650047562,0,3.9991815910916353,-2348.8211344682377,-6.907755278982137
137,human_full25k,combined,nocost,5.686756184592879,0.7751021748185548,0,3.9991815910916353,-2348.828954036865,-6.214608098422191
138,human_full25k,combined,nocost,5.686756184592879,0.7751021748185548,0,3.9433173732152493,-2348.7878391620943,-6.907755278982137
139,human_full25k,combined,nocost,5.686756184592879,0.8420506666692908,0,3.9433173732152493,-2349.5533222376616,-5.809142990314028
140,human_full25k,combined,nocost,5.686756184592879,0.8452004372303288,0,3.9433173732152493,-2349.649657202886,-6.214608098422191
141,human_full25k,combined,nocost,5.705506123693228,0.8452004372303288,0,3.9433173732152493,-2349.599747764,-6.907755278982137
142,human_full25k,combined,nocost,5.705506123693228,0.8452004372303288,0,3.871933829287596,-2348.9614127475934,-6.214608098422191
143,human_full25k,combined,nocost,5.705506123693228,0.8452004372303288,0,3.8176851329964476,-2348.8795684287484,-5.809142990314028
144,human_full25k,combined,nocost,5.705506123693228,0.8138730727671984,0,3.8176851329964476,-2348.9953303154352,-6.214608098422191
145,human_full25k,combined,nocost,5.705506123693228,0.776683637224951,0,3.8176851329964476,-2349.8299677373857,-6.907755278982137
146,human_full25k,combined,nocost,5.539985095647454,0.776683637224951,0,3.8176851329964476,-2351.15780122986,-6.214608098422191
147,human_full25k,combined,nocost,5.856372930647862,0.776683637224951,0,3.8176851329964476,-2348.8410334419527,-6.907755278982137
148,human_full25k,combined,nocost,5.856372930647862,0.7838411452448772,0,3.8176851329964476,-2348.666262816098,-6.907755278982137
149,human_full25k,combined,nocost,5.856372930647862,0.7838411452448772,0,3.903066341642007,-2347.952851776186,-5.809142990314028
150,human_full25k,combined,nocost,5.856372930647862,0.7314051888869741,0,3.903066341642007,-2348.9472149968797,-5.809142990314028
