id,perception,pragmatics,production,alpha,simScaling,pragWeight,costWeight,logLikelihood,posteriorProb
48,fc6,combined,cost,29.20291383587452,7.848598690703511,0.12719760099425936,0.009637124879225191,-17886.693444494183,-6.907755278982138
49,fc6,combined,cost,28.084126613733076,7.848598690703511,0.12719760099425936,0.009637124879225191,-17888.435626848917,-6.907755278982138
50,fc6,combined,cost,28.084126613733076,8.774433677084744,0.12719760099425936,0.009637124879225191,-17888.49883024757,-5.115995809754082
51,fc6,combined,cost,27.38423021528864,8.774433677084744,0.12719760099425936,0.009637124879225191,-17889.176716024314,-4.605170185988091
52,fc6,combined,cost,28.08776561375701,8.774433677084744,0.12719760099425936,0.009637124879225191,-17888.499552238558,-6.907755278982138
53,fc6,combined,cost,28.08776561375701,8.729901542421429,0.12719760099425936,0.009637124879225191,-17888.251758158778,-5.521460917862246
54,fc6,combined,cost,28.08776561375701,8.729901542421429,0.12719760099425936,0.014907405097410847,-17887.67719353993,-6.907755278982138
55,fc6,combined,cost,28.2830168576126,8.729901542421429,0.12719760099425936,0.014907405097410847,-17887.642477284673,-6.907755278982138
56,fc6,combined,cost,27.22252119843273,8.729901542421429,0.12719760099425936,0.014907405097410847,-17889.347420077862,-4.199705077879926
57,fc6,combined,cost,27.22252119843273,8.265046264976263,0.12719760099425936,0.014907405097410847,-17890.053926159675,-4.961845129926823
58,fc6,combined,cost,27.22252119843273,8.074389787390826,0.12719760099425936,0.014907405097410847,-17891.1066617902,-6.214608098422191
59,fc6,combined,cost,27.22252119843273,8.074389787390826,0.15379773564636728,0.014907405097410847,-17892.753549408575,-5.521460917862246
60,fc6,combined,cost,27.22252119843273,8.074389787390826,0.14294947516173148,0.014907405097410847,-17889.746459613445,-6.907755278982138
61,fc6,combined,cost,27.704809482659982,8.074389787390826,0.14294947516173148,0.014907405097410847,-17888.744394249243,-4.8283137373023015
62,fc6,combined,cost,27.704809482659982,7.993407405447215,0.14294947516173148,0.014907405097410847,-17888.489248574657,-5.809142990314027
63,fc6,combined,cost,27.704809482659982,7.8657252257689825,0.14294947516173148,0.014907405097410847,-17888.277513845933,-5.298317366548036
64,fc6,combined,cost,28.994917619492693,7.8657252257689825,0.14294947516173148,0.014907405097410847,-17888.182219129874,-6.214608098422191
65,fc6,combined,cost,28.994917619492693,7.3500249376520514,0.14294947516173148,0.014907405097410847,-17886.90439326542,-6.214608098422191
66,fc6,combined,cost,28.994917619492693,7.3500249376520514,0.14294947516173148,0.008228013600550692,-17887.885126648645,-5.809142990314027
67,fc6,combined,cost,28.994917619492693,7.3500249376520514,0.14294947516173148,0.011451857865404523,-17887.112636663136,-5.809142990314027
68,fc6,combined,cost,28.994917619492693,7.3677461706101885,0.14294947516173148,0.011451857865404523,-17887.099245105594,-4.605170185988091
69,fc6,combined,cost,28.994917619492693,7.3677461706101885,0.13969967900775396,0.011451857865404523,-17886.99434355156,-6.907755278982138
70,fc6,combined,cost,28.994917619492693,7.141493005212396,0.13969967900775396,0.011451857865404523,-17887.920172824462,-5.115995809754082
71,fc6,combined,cost,28.994917619492693,7.902588178869338,0.13969967900775396,0.011451857865404523,-17887.78562801557,-6.907755278982138
72,fc6,combined,cost,27.881392848491288,7.902588178869338,0.13969967900775396,0.011451857865404523,-17887.681707482116,-6.907755278982138
73,fc6,combined,cost,27.881392848491288,7.902588178869338,0.13969967900775396,0.01201299357370027,-17887.633458294298,-5.521460917862246
74,fc6,combined,cost,29.195299423113088,7.902588178869338,0.13969967900775396,0.01201299357370027,-17888.09593143386,-5.521460917862246
75,fc6,combined,cost,29.195299423113088,7.22602695133537,0.13969967900775396,0.01201299357370027,-17887.286086835917,-6.907755278982138
76,fc6,combined,cost,28.951763887478627,7.22602695133537,0.13969967900775396,0.01201299357370027,-17887.47497789115,-6.907755278982138
77,fc6,combined,cost,28.951763887478627,7.22602695133537,0.13969967900775396,0.017515698021567758,-17887.815333452552,-5.298317366548036
78,fc6,combined,cost,28.951763887478627,8.152147585526109,0.13969967900775396,0.017515698021567758,-17888.939935414528,-5.809142990314027
79,fc6,combined,cost,27.66301525099636,8.152147585526109,0.13969967900775396,0.017515698021567758,-17888.72065040511,-5.809142990314027
80,fc6,combined,cost,27.66301525099636,7.605986921582371,0.13969967900775396,0.017515698021567758,-17889.484599566058,-5.298317366548036
81,fc6,combined,cost,27.66301525099636,7.605986921582371,0.14343648087233327,0.017515698021567758,-17889.141500178986,-5.809142990314027
82,fc6,combined,cost,29.13843638910413,7.605986921582371,0.14343648087233327,0.017515698021567758,-17887.428304319666,-5.809142990314027
83,fc6,combined,cost,27.81696549866627,7.605986921582371,0.14343648087233327,0.017515698021567758,-17888.636039862715,-6.907755278982138
84,fc6,combined,cost,27.81696549866627,7.866377730388193,0.14343648087233327,0.017515698021567758,-17888.442890617946,-4.8283137373023015
85,fc6,combined,cost,27.81696549866627,7.866377730388193,0.1284404261969032,0.017515698021567758,-17889.621960658485,-6.214608098422191
86,fc6,combined,cost,27.81696549866627,8.796450646594169,0.1284404261969032,0.017515698021567758,-17888.715144241487,-5.298317366548036
87,fc6,combined,cost,27.975410250651645,8.796450646594169,0.1284404261969032,0.017515698021567758,-17888.583787591484,-6.907755278982138
