id,perception,pragmatics,production,simScaling,pragWeight,costWeight,infWeight,logLikelihood,posteriorProb
212,human_full25k,S0,cost,1,0,1.5369531256411562,5.745475510488337,-2467.648513901664,-6.907755278982137
213,human_full25k,S0,cost,1,0,1.5369531256411562,5.776912276689682,-2467.2802727918915,-6.907755278982137
214,human_full25k,S0,cost,1,0,1.6267472268112286,5.776912276689682,-2467.40636421417,-6.907755278982137
215,human_full25k,S0,cost,1,0,1.5867234044126832,5.776912276689682,-2467.3409294625108,-6.907755278982137
216,human_full25k,S0,cost,1,0,1.5867234044126832,5.86078001929738,-2466.620124512226,-6.907755278982137
217,human_full25k,S0,cost,1,0,1.5867234044126832,5.930180289243173,-2466.333370369321,-6.907755278982137
218,human_full25k,S0,cost,1,0,1.5867234044126832,5.894349137013235,-2466.446638408222,-6.214608098422191
219,human_full25k,S0,cost,1,0,1.5014588789808727,5.894349137013235,-2466.4120663299623,-5.809142990314028
220,human_full25k,S0,cost,1,0,1.410653306641442,5.894349137013235,-2466.4508914592934,-6.907755278982137
221,human_full25k,S0,cost,1,0,1.4363835121249788,5.894349137013235,-2466.4318944840093,-6.907755278982137
222,human_full25k,S0,cost,1,0,1.411534633212054,5.894349137013235,-2466.4501356045334,-6.907755278982137
223,human_full25k,S0,cost,1,0,1.411534633212054,5.850143239496562,-2466.649391348957,-6.907755278982137
224,human_full25k,S0,cost,1,0,1.411534633212054,5.94158175937932,-2466.362141553297,-6.907755278982137
225,human_full25k,S0,cost,1,0,1.411534633212054,5.949681546077944,-2466.359935457387,-6.907755278982137
226,human_full25k,S0,cost,1,0,1.411534633212054,6.019224335559218,-2466.49501635021,-6.907755278982137
227,human_full25k,S0,cost,1,0,1.411534633212054,5.9986336662068585,-2466.426371363346,-6.907755278982137
228,human_full25k,S0,cost,1,0,1.411534633212054,6.061648650465349,-2466.711895079264,-6.907755278982137
229,human_full25k,S0,cost,1,0,1.411534633212054,6.059738649655411,-2466.6999557119448,-6.907755278982137
230,human_full25k,S0,cost,1,0,1.3874174537279549,6.059738649655411,-2466.745591096782,-6.907755278982137
231,human_full25k,S0,cost,1,0,1.3874174537279549,5.997793376176648,-2466.461380452304,-6.907755278982137
232,human_full25k,S0,cost,1,0,1.3632580796732112,5.997793376176648,-2466.5044042187847,-6.907755278982137
233,human_full25k,S0,cost,1,0,1.3632580796732112,5.985688052894027,-2466.472585467974,-6.907755278982137
234,human_full25k,S0,cost,1,0,1.4077413676241628,5.985688052894027,-2466.400762926528,-6.907755278982137
235,human_full25k,S0,cost,1,0,1.4904963252403827,5.985688052894027,-2466.317894979937,-6.907755278982137
236,human_full25k,S0,cost,1,0,1.5052012660123792,5.985688052894027,-2466.3100171215888,-6.907755278982137
237,human_full25k,S0,cost,1,0,1.4631501404373481,5.985688052894027,-2466.338020515124,-6.907755278982137
238,human_full25k,S0,cost,1,0,1.4631501404373481,6.014918103437021,-2466.412775857065,-6.907755278982137
239,human_full25k,S0,cost,1,0,1.5236864722889656,6.014918103437021,-2466.3679748320114,-6.214608098422191
240,human_full25k,S0,cost,1,0,1.5118404963951948,6.014918103437021,-2466.373998558289,-6.907755278982137
241,human_full25k,S0,cost,1,0,1.5118404963951948,5.946875510540297,-2466.293504109198,-6.907755278982137
242,human_full25k,S0,cost,1,0,1.5662286597794943,5.946875510540297,-2466.297218925127,-6.907755278982137
243,human_full25k,S0,cost,1,0,1.5662286597794943,5.854920803007215,-2466.638137708007,-6.907755278982137
244,human_full25k,S0,cost,1,0,1.5662286597794943,5.840514602144008,-2466.7359701711894,-6.907755278982137
245,human_full25k,S0,cost,1,0,1.617409962419882,5.840514602144008,-2466.7947094162855,-6.907755278982137
246,human_full25k,S0,cost,1,0,1.617409962419882,5.868569735515379,-2466.6074481208234,-6.907755278982137
247,human_full25k,S0,cost,1,0,1.617409962419882,5.943110830492995,-2466.3314786396327,-6.907755278982137
248,human_full25k,S0,cost,1,0,1.5763282964310905,5.943110830492995,-2466.3055679850195,-6.907755278982137
249,human_full25k,S0,cost,1,0,1.5763282964310905,6.010852609277778,-2466.3464870419075,-6.907755278982137
250,human_full25k,S0,cost,1,0,1.653392929085289,6.010852609277778,-2466.3792944120078,-6.907755278982137
251,human_full25k,S0,cost,1,0,1.5846643235255762,6.010852609277778,-2466.347363727916,-6.907755278982137
252,human_full25k,S0,cost,1,0,1.5846643235255762,5.990005215387648,-2466.3078996743234,-6.907755278982137
253,human_full25k,S0,cost,1,0,1.6116722788581592,5.990005215387648,-2466.318299151502,-6.907755278982137
254,human_full25k,S0,cost,1,0,1.6116722788581592,6.0514585087345365,-2466.496052516495,-6.907755278982137
255,human_full25k,S0,cost,1,0,1.520393845654451,6.0514585087345365,-2466.519319069328,-6.907755278982137
256,human_full25k,S0,cost,1,0,1.459792700003166,6.0514585087345365,-2466.5783599967826,-6.907755278982137
257,human_full25k,S0,cost,1,0,1.459792700003166,5.980224846709888,-2466.332292434392,-6.907755278982137
258,human_full25k,S0,cost,1,0,1.459792700003166,5.959916652779449,-2466.3148998191573,-6.907755278982137
259,human_full25k,S0,cost,1,0,1.5111586717754788,5.959916652779449,-2466.2886655619973,-6.907755278982137
