id,perception,pragmatics,production,simScaling,pragWeight,costWeight,infWeight,logLikelihood,posteriorProb
16,human_full25k,S1,cost,6.214459217022262,1,3.4230123825109966,3.3369605757613807,-2390.75580610567,-5.298317366548036
17,human_full25k,S1,cost,5.924341535454424,1,3.4230123825109966,3.3369605757613807,-2389.9632567920007,-6.214608098422191
18,human_full25k,S1,cost,5.924341535454424,1,3.3671406694953925,3.3369605757613807,-2388.6634766672087,-6.214608098422191
19,human_full25k,S1,cost,5.985676584284835,1,3.3671406694953925,3.3369605757613807,-2388.7595894561905,-6.907755278982137
20,human_full25k,S1,cost,6.243702955881919,1,3.3671406694953925,3.3369605757613807,-2389.56519155507,-5.809142990314028
21,human_full25k,S1,cost,6.243702955881919,1,3.3671406694953925,3.3863294947623395,-2387.979551443788,-5.521460917862246
22,human_full25k,S1,cost,5.449774875737417,1,3.3671406694953925,3.3863294947623395,-2387.0072645343366,-6.907755278982137
23,human_full25k,S1,cost,5.571692978220768,1,3.3671406694953925,3.3863294947623395,-2386.6964841107483,-6.214608098422191
24,human_full25k,S1,cost,5.536522117893601,1,3.3671406694953925,3.3863294947623395,-2386.7666667352414,-6.907755278982137
25,human_full25k,S1,cost,5.536522117893601,1,3.3671406694953925,3.410646288833974,-2385.7916268608255,-5.809142990314028
26,human_full25k,S1,cost,5.536522117893601,1,3.412991725605189,3.410646288833974,-2386.829750346288,-5.809142990314028
27,human_full25k,S1,cost,5.536522117893601,1,3.3132267226380816,3.410646288833974,-2384.5877100347116,-6.214608098422191
28,human_full25k,S1,cost,5.620411622933023,1,3.3132267226380816,3.410646288833974,-2384.484117066995,-6.907755278982137
29,human_full25k,S1,cost,5.620411622933023,1,3.3132267226380816,3.3904503333806595,-2385.2484105418202,-5.521460917862246
30,human_full25k,S1,cost,5.620411622933023,1,3.2218375686515635,3.3904503333806595,-2383.2360752132818,-6.907755278982137
31,human_full25k,S1,cost,5.620411622933023,1,3.2218375686515635,3.386784277621332,-2383.380081586036,-5.809142990314028
32,human_full25k,S1,cost,5.620411622933023,1,3.2218375686515635,3.4751886828075396,-2380.4635595728037,-6.907755278982137
33,human_full25k,S1,cost,5.690666624042413,1,3.2218375686515635,3.4751886828075396,-2380.526876935129,-6.907755278982137
34,human_full25k,S1,cost,5.690666624042413,1,3.267868238918287,3.4751886828075396,-2381.5217863650673,-6.907755278982137
35,human_full25k,S1,cost,5.690666624042413,1,3.267868238918287,3.5691984800946206,-2379.776371776627,-6.907755278982137
36,human_full25k,S1,cost,5.690666624042413,1,3.198269861304816,3.5691984800946206,-2378.3017888038703,-5.809142990314028
37,human_full25k,S1,cost,5.690666624042413,1,3.1429035517574504,3.5691984800946206,-2377.150910066094,-6.907755278982137
38,human_full25k,S1,cost,5.690666624042413,1,3.1429035517574504,3.6230716554563975,-2376.7318468209032,-6.907755278982137
39,human_full25k,S1,cost,5.690666624042413,1,3.128073797967065,3.6230716554563975,-2376.429915988332,-6.214608098422191
40,human_full25k,S1,cost,5.690666624042413,1,3.0780363622460793,3.6230716554563975,-2375.4217265137154,-5.521460917862246
41,human_full25k,S1,cost,5.690666624042413,1,3.0288876160472245,3.6230716554563975,-2374.44741193957,-6.907755278982137
42,human_full25k,S1,cost,5.690666624042413,1,2.977315253412861,3.6230716554563975,-2373.4422168263213,-5.809142990314028
43,human_full25k,S1,cost,5.690666624042413,1,2.9859578574385623,3.6230716554563975,-2373.6094369266816,-6.214608098422191
44,human_full25k,S1,cost,5.690666624042413,1,2.941057377790564,3.6230716554563975,-2372.746122962842,-6.214608098422191
45,human_full25k,S1,cost,5.240685557217905,1,2.941057377790564,3.6230716554563975,-2372.1164189126075,-6.907755278982137
46,human_full25k,S1,cost,5.240685557217905,1,2.941057377790564,3.6537925437476924,-2371.796333753145,-6.907755278982137
47,human_full25k,S1,cost,5.240685557217905,1,2.941057377790564,3.697624556321851,-2371.5605959373256,-6.907755278982137
48,human_full25k,S1,cost,5.240685557217905,1,2.843878971368178,3.697624556321851,-2369.8100363738968,-6.907755278982137
49,human_full25k,S1,cost,5.240685557217905,1,2.843878971368178,3.7332300935625904,-2369.8202348296286,-6.214608098422191
50,human_full25k,S1,cost,5.240685557217905,1,2.827845495376317,3.7332300935625904,-2369.5398714635985,-6.907755278982137
51,human_full25k,S1,cost,5.240685557217905,1,2.827845495376317,3.7023225063517904,-2369.519485134869,-6.907755278982137
52,human_full25k,S1,cost,5.240685557217905,1,2.827845495376317,3.6076510049171695,-2370.2520232201805,-6.907755278982137
53,human_full25k,S1,cost,5.240685557217905,1,2.8380024526869376,3.6076510049171695,-2370.434505203689,-6.907755278982137
54,human_full25k,S1,cost,5.7370747915630815,1,2.8380024526869376,3.6076510049171695,-2371.0507341657076,-6.907755278982137
55,human_full25k,S1,cost,5.664527164575659,1,2.8380024526869376,3.6076510049171695,-2370.790252165725,-6.907755278982137
56,human_full25k,S1,cost,5.664527164575659,1,2.8380024526869376,3.5865555914325755,-2370.93790670261,-6.907755278982137
57,human_full25k,S1,cost,4.911175260182066,1,2.8380024526869376,3.5865555914325755,-2372.2734661438462,-6.907755278982137
58,human_full25k,S1,cost,4.911175260182066,1,2.7656534361965144,3.5865555914325755,-2371.004030687553,-6.214608098422191
59,human_full25k,S1,cost,4.911175260182066,1,2.7656534361965144,3.588397887557923,-2370.9589308763684,-5.521460917862246
60,human_full25k,S1,cost,4.911175260182066,1,2.7069594496355966,3.588397887557923,-2369.9563674610513,-6.907755278982137
61,human_full25k,S1,cost,4.911175260182066,1,2.7069594496355966,3.6682075852357245,-2368.475250602737,-6.214608098422191
62,human_full25k,S1,cost,4.911175260182066,1,2.7069594496355966,3.74547184186356,-2367.8659811029192,-6.907755278982137
63,human_full25k,S1,cost,4.911175260182066,1,2.6169514506392915,3.74547184186356,-2366.4356595377753,-6.214608098422191
64,human_full25k,S1,cost,4.911175260182066,1,2.6169514506392915,3.7179739207867435,-2366.5508493476827,-6.907755278982137
