,condition,sketchLabel,Target,Distractor1,Distractor2,Distractor3,coarseGrainedSketchInfo
823,closer,1ad91742f7d4_25,trial_32_squat,trial_11_waiting,trial_4_straight,trial_8_knob,closer_squat
824,closer,fea038f4c9b8_1,trial_19_pigeon,trial_12_bluejay,trial_14_robin,trial_26_crow,closer_pigeon
825,closer,fea038f4c9b8_2,trial_12_bluejay,trial_14_robin,trial_19_pigeon,trial_26_crow,closer_bluejay
826,further,fea038f4c9b8_3,trial_11_waiting,trial_29_sparrow,trial_2_bullmastiff,trial_9_brown,further_waiting
827,closer,fea038f4c9b8_4,trial_3_redantique,trial_10_beetle,trial_24_white,trial_6_hatchback,closer_redantique
828,further,fea038f4c9b8_5,trial_17_redsport,trial_13_tomtit,trial_30_doberman,trial_4_straight,further_redsport
829,closer,fea038f4c9b8_6,trial_14_robin,trial_12_bluejay,trial_19_pigeon,trial_26_crow,closer_robin
830,further,fea038f4c9b8_7,trial_13_tomtit,trial_17_redsport,trial_30_doberman,trial_4_straight,further_tomtit
831,closer,fea038f4c9b8_8,trial_32_squat,trial_21_woven,trial_22_leather,trial_8_knob,closer_squat
832,further,fea038f4c9b8_9,trial_29_sparrow,trial_11_waiting,trial_2_bullmastiff,trial_9_brown,further_sparrow
833,further,fea038f4c9b8_10,trial_1_bluesport,trial_15_nightingale,trial_27_sling,trial_28_chihuahua,further_bluesport
834,further,fea038f4c9b8_11,trial_31_bluesedan,trial_20_cuckoo,trial_23_weimaraner,trial_5_inlay,further_bluesedan
835,closer,fea038f4c9b8_12,trial_24_white,trial_10_beetle,trial_3_redantique,trial_6_hatchback,closer_white
836,closer,fea038f4c9b8_13,trial_21_woven,trial_22_leather,trial_32_squat,trial_8_knob,closer_woven
837,closer,fea038f4c9b8_14,trial_6_hatchback,trial_10_beetle,trial_24_white,trial_3_redantique,closer_hatchback
838,further,fea038f4c9b8_15,trial_15_nightingale,trial_1_bluesport,trial_27_sling,trial_28_chihuahua,further_nightingale
839,further,fea038f4c9b8_17,trial_2_bullmastiff,trial_11_waiting,trial_29_sparrow,trial_9_brown,further_bullmastiff
840,further,fea038f4c9b8_18,trial_20_cuckoo,trial_23_weimaraner,trial_31_bluesedan,trial_5_inlay,further_cuckoo
841,further,fea038f4c9b8_20,trial_23_weimaraner,trial_20_cuckoo,trial_31_bluesedan,trial_5_inlay,further_weimaraner
842,further,fea038f4c9b8_21,trial_5_inlay,trial_20_cuckoo,trial_23_weimaraner,trial_31_bluesedan,further_inlay
843,closer,fea038f4c9b8_22,trial_22_leather,trial_21_woven,trial_32_squat,trial_8_knob,closer_leather
844,closer,fea038f4c9b8_23,trial_8_knob,trial_21_woven,trial_22_leather,trial_32_squat,closer_knob
845,further,fea038f4c9b8_24,trial_28_chihuahua,trial_15_nightingale,trial_1_bluesport,trial_27_sling,further_chihuahua
846,further,fea038f4c9b8_25,trial_4_straight,trial_13_tomtit,trial_17_redsport,trial_30_doberman,further_straight
847,closer,fea038f4c9b8_27,trial_26_crow,trial_12_bluejay,trial_14_robin,trial_19_pigeon,closer_crow
848,further,fea038f4c9b8_28,trial_30_doberman,trial_13_tomtit,trial_17_redsport,trial_4_straight,further_doberman
849,further,fea038f4c9b8_29,trial_9_brown,trial_11_waiting,trial_29_sparrow,trial_2_bullmastiff,further_brown
850,further,fea038f4c9b8_30,trial_27_sling,trial_15_nightingale,trial_1_bluesport,trial_28_chihuahua,further_sling
851,closer,fea038f4c9b8_31,trial_10_beetle,trial_24_white,trial_3_redantique,trial_6_hatchback,closer_beetle
852,further,c49134b19ceb_2,trial_20_cuckoo,trial_11_waiting,trial_28_chihuahua,trial_9_brown,further_cuckoo
853,further,c49134b19ceb_4,trial_5_inlay,trial_17_redsport,trial_23_weimaraner,trial_29_sparrow,further_inlay
854,closer,c49134b19ceb_6,trial_19_pigeon,trial_12_bluejay,trial_15_nightingale,trial_26_crow,closer_pigeon
855,further,c49134b19ceb_9,trial_11_waiting,trial_20_cuckoo,trial_28_chihuahua,trial_9_brown,further_waiting
856,closer,c49134b19ceb_10,trial_24_white,trial_10_beetle,trial_3_redantique,trial_6_hatchback,closer_white
857,closer,c49134b19ceb_11,trial_15_nightingale,trial_12_bluejay,trial_19_pigeon,trial_26_crow,closer_nightingale
858,further,c49134b19ceb_14,trial_9_brown,trial_11_waiting,trial_20_cuckoo,trial_28_chihuahua,further_brown
859,closer,c49134b19ceb_15,trial_26_crow,trial_12_bluejay,trial_15_nightingale,trial_19_pigeon,closer_crow
860,further,c49134b19ceb_17,trial_29_sparrow,trial_17_redsport,trial_23_weimaraner,trial_5_inlay,further_sparrow
861,closer,c49134b19ceb_21,trial_6_hatchback,trial_10_beetle,trial_24_white,trial_3_redantique,closer_hatchback
862,further,c49134b19ceb_23,trial_23_weimaraner,trial_17_redsport,trial_29_sparrow,trial_5_inlay,further_weimaraner
863,further,c49134b19ceb_25,trial_17_redsport,trial_23_weimaraner,trial_29_sparrow,trial_5_inlay,further_redsport
864,closer,c49134b19ceb_27,trial_12_bluejay,trial_15_nightingale,trial_19_pigeon,trial_26_crow,closer_bluejay
865,further,c49134b19ceb_29,trial_28_chihuahua,trial_11_waiting,trial_20_cuckoo,trial_9_brown,further_chihuahua
866,closer,c49134b19ceb_30,trial_10_beetle,trial_24_white,trial_3_redantique,trial_6_hatchback,closer_beetle
867,closer,c49134b19ceb_31,trial_3_redantique,trial_10_beetle,trial_24_white,trial_6_hatchback,closer_redantique
868,closer,3010355ac1f0_1,trial_22_leather,trial_21_woven,trial_27_sling,trial_4_straight,closer_leather
869,further,3010355ac1f0_4,trial_30_doberman,trial_29_sparrow,trial_3_redantique,trial_8_knob,further_doberman
870,further,3010355ac1f0_8,trial_14_robin,trial_11_waiting,trial_1_bluesport,trial_28_chihuahua,further_robin
871,closer,3010355ac1f0_9,trial_27_sling,trial_21_woven,trial_22_leather,trial_4_straight,closer_sling
872,further,3010355ac1f0_15,trial_3_redantique,trial_29_sparrow,trial_30_doberman,trial_8_knob,further_redantique
873,further,3010355ac1f0_16,trial_8_knob,trial_29_sparrow,trial_30_doberman,trial_3_redantique,further_knob
874,closer,3010355ac1f0_17,trial_21_woven,trial_22_leather,trial_27_sling,trial_4_straight,closer_woven
875,closer,3010355ac1f0_18,trial_4_straight,trial_21_woven,trial_22_leather,trial_27_sling,closer_straight
876,further,3010355ac1f0_19,trial_29_sparrow,trial_30_doberman,trial_3_redantique,trial_8_knob,further_sparrow
877,further,3010355ac1f0_20,trial_1_bluesport,trial_11_waiting,trial_14_robin,trial_28_chihuahua,further_bluesport
878,further,3010355ac1f0_23,trial_28_chihuahua,trial_11_waiting,trial_14_robin,trial_1_bluesport,further_chihuahua
879,further,3010355ac1f0_30,trial_11_waiting,trial_14_robin,trial_1_bluesport,trial_28_chihuahua,further_waiting
880,further,df33c782a5e3_1,trial_27_sling,trial_12_bluejay,trial_1_bluesport,trial_7_basset,further_sling
881,further,df33c782a5e3_2,trial_19_pigeon,trial_22_leather,trial_25_goldenretriever,trial_6_hatchback,further_pigeon
882,further,df33c782a5e3_3,trial_25_goldenretriever,trial_19_pigeon,trial_22_leather,trial_6_hatchback,further_goldenretriever
883,further,df33c782a5e3_4,trial_22_leather,trial_19_pigeon,trial_25_goldenretriever,trial_6_hatchback,further_leather
884,further,df33c782a5e3_8,trial_6_hatchback,trial_19_pigeon,trial_22_leather,trial_25_goldenretriever,further_hatchback
885,closer,df33c782a5e3_9,trial_18_pug,trial_16_bloodhound,trial_28_chihuahua,trial_30_doberman,closer_pug
886,closer,df33c782a5e3_10,trial_5_inlay,trial_11_waiting,trial_32_squat,trial_4_straight,closer_inlay
887,closer,df33c782a5e3_12,trial_32_squat,trial_11_waiting,trial_4_straight,trial_5_inlay,closer_squat
888,further,df33c782a5e3_16,trial_7_basset,trial_12_bluejay,trial_1_bluesport,trial_27_sling,further_basset
889,closer,df33c782a5e3_18,trial_30_doberman,trial_16_bloodhound,trial_18_pug,trial_28_chihuahua,closer_doberman
890,closer,df33c782a5e3_19,trial_4_straight,trial_11_waiting,trial_32_squat,trial_5_inlay,closer_straight
891,closer,df33c782a5e3_20,trial_11_waiting,trial_32_squat,trial_4_straight,trial_5_inlay,closer_waiting
892,further,df33c782a5e3_23,trial_1_bluesport,trial_12_bluejay,trial_27_sling,trial_7_basset,further_bluesport
893,further,df33c782a5e3_24,trial_12_bluejay,trial_1_bluesport,trial_27_sling,trial_7_basset,further_bluejay
894,closer,df33c782a5e3_31,trial_16_bloodhound,trial_18_pug,trial_28_chihuahua,trial_30_doberman,closer_bloodhound
895,closer,e8739fbe8802_7,trial_26_crow,trial_14_robin,trial_19_pigeon,trial_29_sparrow,closer_crow
896,further,e8739fbe8802_8,trial_16_bloodhound,trial_15_nightingale,trial_24_white,trial_27_sling,further_bloodhound
897,further,e8739fbe8802_9,trial_28_chihuahua,trial_13_tomtit,trial_17_redsport,trial_21_woven,further_chihuahua
898,further,e8739fbe8802_10,trial_21_woven,trial_13_tomtit,trial_17_redsport,trial_28_chihuahua,further_woven
899,further,e8739fbe8802_11,trial_12_bluejay,trial_1_bluesport,trial_25_goldenretriever,trial_8_knob,further_bluejay
900,further,e8739fbe8802_12,trial_24_white,trial_15_nightingale,trial_16_bloodhound,trial_27_sling,further_white
901,further,e8739fbe8802_14,trial_27_sling,trial_15_nightingale,trial_16_bloodhound,trial_24_white,further_sling
902,further,e8739fbe8802_16,trial_15_nightingale,trial_16_bloodhound,trial_24_white,trial_27_sling,further_nightingale
903,further,e8739fbe8802_17,trial_1_bluesport,trial_12_bluejay,trial_25_goldenretriever,trial_8_knob,further_bluesport
904,further,e8739fbe8802_19,trial_8_knob,trial_12_bluejay,trial_1_bluesport,trial_25_goldenretriever,further_knob
905,closer,e8739fbe8802_20,trial_19_pigeon,trial_14_robin,trial_26_crow,trial_29_sparrow,closer_pigeon
906,closer,e8739fbe8802_22,trial_14_robin,trial_19_pigeon,trial_26_crow,trial_29_sparrow,closer_robin
907,further,e8739fbe8802_27,trial_17_redsport,trial_13_tomtit,trial_21_woven,trial_28_chihuahua,further_redsport
908,further,e8739fbe8802_28,trial_25_goldenretriever,trial_12_bluejay,trial_1_bluesport,trial_8_knob,further_goldenretriever
909,further,e8739fbe8802_31,trial_13_tomtit,trial_17_redsport,trial_21_woven,trial_28_chihuahua,further_tomtit
910,closer,bed95e9aa1fd_1,trial_10_beetle,trial_17_redsport,trial_31_bluesedan,trial_6_hatchback,closer_beetle
911,further,bed95e9aa1fd_2,trial_9_brown,trial_14_robin,trial_16_bloodhound,trial_8_knob,further_brown
912,further,bed95e9aa1fd_6,trial_25_goldenretriever,trial_13_tomtit,trial_1_bluesport,trial_32_squat,further_goldenretriever
913,closer,bed95e9aa1fd_7,trial_6_hatchback,trial_10_beetle,trial_17_redsport,trial_31_bluesedan,closer_hatchback
914,further,bed95e9aa1fd_8,trial_3_redantique,trial_19_pigeon,trial_21_woven,trial_2_bullmastiff,further_redantique
915,further,bed95e9aa1fd_10,trial_32_squat,trial_13_tomtit,trial_1_bluesport,trial_25_goldenretriever,further_squat
916,closer,bed95e9aa1fd_13,trial_4_straight,trial_22_leather,trial_27_sling,trial_5_inlay,closer_straight
917,further,bed95e9aa1fd_14,trial_8_knob,trial_14_robin,trial_16_bloodhound,trial_9_brown,further_knob
918,closer,bed95e9aa1fd_16,trial_17_redsport,trial_10_beetle,trial_31_bluesedan,trial_6_hatchback,closer_redsport
919,closer,bed95e9aa1fd_19,trial_5_inlay,trial_22_leather,trial_27_sling,trial_4_straight,closer_inlay
920,further,bed95e9aa1fd_20,trial_13_tomtit,trial_1_bluesport,trial_25_goldenretriever,trial_32_squat,further_tomtit
921,further,bed95e9aa1fd_22,trial_2_bullmastiff,trial_19_pigeon,trial_21_woven,trial_3_redantique,further_bullmastiff
922,further,bed95e9aa1fd_23,trial_16_bloodhound,trial_14_robin,trial_8_knob,trial_9_brown,further_bloodhound
923,closer,bed95e9aa1fd_24,trial_27_sling,trial_22_leather,trial_4_straight,trial_5_inlay,closer_sling
924,further,bed95e9aa1fd_26,trial_19_pigeon,trial_21_woven,trial_2_bullmastiff,trial_3_redantique,further_pigeon
925,further,bed95e9aa1fd_27,trial_14_robin,trial_16_bloodhound,trial_8_knob,trial_9_brown,further_robin
926,further,bed95e9aa1fd_29,trial_1_bluesport,trial_13_tomtit,trial_25_goldenretriever,trial_32_squat,further_bluesport
927,closer,bed95e9aa1fd_30,trial_22_leather,trial_27_sling,trial_4_straight,trial_5_inlay,closer_leather
928,further,bed95e9aa1fd_31,trial_21_woven,trial_19_pigeon,trial_2_bullmastiff,trial_3_redantique,further_woven
929,further,b0c7c7c60ed8_4,trial_7_basset,trial_14_robin,trial_32_squat,trial_9_brown,further_basset
930,closer,b0c7c7c60ed8_9,trial_6_hatchback,trial_10_beetle,trial_17_redsport,trial_31_bluesedan,closer_hatchback
931,closer,b0c7c7c60ed8_10,trial_12_bluejay,trial_13_tomtit,trial_20_cuckoo,trial_26_crow,closer_bluejay
932,closer,b0c7c7c60ed8_11,trial_5_inlay,trial_11_waiting,trial_22_leather,trial_4_straight,closer_inlay
933,further,b0c7c7c60ed8_13,trial_32_squat,trial_14_robin,trial_7_basset,trial_9_brown,further_squat
934,further,b0c7c7c60ed8_17,trial_9_brown,trial_14_robin,trial_32_squat,trial_7_basset,further_brown
935,closer,b0c7c7c60ed8_18,trial_13_tomtit,trial_12_bluejay,trial_20_cuckoo,trial_26_crow,closer_tomtit
936,closer,b0c7c7c60ed8_19,trial_20_cuckoo,trial_12_bluejay,trial_13_tomtit,trial_26_crow,closer_cuckoo
937,closer,b0c7c7c60ed8_21,trial_11_waiting,trial_22_leather,trial_4_straight,trial_5_inlay,closer_waiting
938,closer,b0c7c7c60ed8_26,trial_22_leather,trial_11_waiting,trial_4_straight,trial_5_inlay,closer_leather
939,further,b0c7c7c60ed8_28,trial_14_robin,trial_32_squat,trial_7_basset,trial_9_brown,further_robin
940,closer,b0c7c7c60ed8_29,trial_4_straight,trial_11_waiting,trial_22_leather,trial_5_inlay,closer_straight
941,closer,b0c7c7c60ed8_32,trial_26_crow,trial_12_bluejay,trial_13_tomtit,trial_20_cuckoo,closer_crow
942,further,e32076ea5aa1_1,trial_17_redsport,trial_22_leather,trial_29_sparrow,trial_2_bullmastiff,further_redsport
943,closer,e32076ea5aa1_2,trial_1_bluesport,trial_24_white,trial_3_redantique,trial_9_brown,closer_bluesport
944,closer,e32076ea5aa1_3,trial_14_robin,trial_13_tomtit,trial_15_nightingale,trial_19_pigeon,closer_robin
945,further,e32076ea5aa1_4,trial_29_sparrow,trial_17_redsport,trial_22_leather,trial_2_bullmastiff,further_sparrow
946,closer,e32076ea5aa1_5,trial_15_nightingale,trial_13_tomtit,trial_14_robin,trial_19_pigeon,closer_nightingale
947,further,e32076ea5aa1_6,trial_32_squat,trial_18_pug,trial_20_cuckoo,trial_6_hatchback,further_squat
948,further,e32076ea5aa1_7,trial_18_pug,trial_20_cuckoo,trial_32_squat,trial_6_hatchback,further_pug
949,further,e32076ea5aa1_8,trial_2_bullmastiff,trial_17_redsport,trial_22_leather,trial_29_sparrow,further_bullmastiff
950,closer,e32076ea5aa1_11,trial_3_redantique,trial_1_bluesport,trial_24_white,trial_9_brown,closer_redantique
951,closer,e32076ea5aa1_12,trial_19_pigeon,trial_13_tomtit,trial_14_robin,trial_15_nightingale,closer_pigeon
952,closer,e32076ea5aa1_16,trial_24_white,trial_1_bluesport,trial_3_redantique,trial_9_brown,closer_white
953,further,e32076ea5aa1_17,trial_20_cuckoo,trial_18_pug,trial_32_squat,trial_6_hatchback,further_cuckoo
954,closer,e32076ea5aa1_25,trial_9_brown,trial_1_bluesport,trial_24_white,trial_3_redantique,closer_brown
955,further,e32076ea5aa1_27,trial_22_leather,trial_17_redsport,trial_29_sparrow,trial_2_bullmastiff,further_leather
956,closer,e32076ea5aa1_29,trial_13_tomtit,trial_14_robin,trial_15_nightingale,trial_19_pigeon,closer_tomtit
957,further,e32076ea5aa1_31,trial_6_hatchback,trial_18_pug,trial_20_cuckoo,trial_32_squat,further_hatchback
958,closer,129c7cc55176_1,trial_13_tomtit,trial_12_bluejay,trial_20_cuckoo,trial_26_crow,closer_tomtit
959,further,129c7cc55176_3,trial_15_nightingale,trial_10_beetle,trial_25_goldenretriever,trial_27_sling,further_nightingale
960,closer,129c7cc55176_5,trial_26_crow,trial_12_bluejay,trial_13_tomtit,trial_20_cuckoo,closer_crow
961,closer,129c7cc55176_8,trial_20_cuckoo,trial_12_bluejay,trial_13_tomtit,trial_26_crow,closer_cuckoo
962,further,129c7cc55176_18,trial_27_sling,trial_10_beetle,trial_15_nightingale,trial_25_goldenretriever,further_sling
963,further,129c7cc55176_20,trial_10_beetle,trial_15_nightingale,trial_25_goldenretriever,trial_27_sling,further_beetle
964,closer,129c7cc55176_23,trial_12_bluejay,trial_13_tomtit,trial_20_cuckoo,trial_26_crow,closer_bluejay
965,further,129c7cc55176_27,trial_25_goldenretriever,trial_10_beetle,trial_15_nightingale,trial_27_sling,further_goldenretriever
966,further,f628a189f385_3,trial_30_doberman,trial_17_redsport,trial_19_pigeon,trial_22_leather,further_doberman
967,closer,f628a189f385_5,trial_5_inlay,trial_11_waiting,trial_32_squat,trial_4_straight,closer_inlay
968,further,f628a189f385_8,trial_17_redsport,trial_19_pigeon,trial_22_leather,trial_30_doberman,further_redsport
969,closer,f628a189f385_12,trial_26_crow,trial_12_bluejay,trial_14_robin,trial_29_sparrow,closer_crow
970,closer,f628a189f385_14,trial_32_squat,trial_11_waiting,trial_4_straight,trial_5_inlay,closer_squat
971,further,f628a189f385_15,trial_22_leather,trial_17_redsport,trial_19_pigeon,trial_30_doberman,further_leather
972,closer,f628a189f385_16,trial_14_robin,trial_12_bluejay,trial_26_crow,trial_29_sparrow,closer_robin
973,closer,f628a189f385_18,trial_11_waiting,trial_32_squat,trial_4_straight,trial_5_inlay,closer_waiting
974,closer,f628a189f385_23,trial_25_goldenretriever,trial_16_bloodhound,trial_23_weimaraner,trial_28_chihuahua,closer_goldenretriever
975,further,f628a189f385_27,trial_19_pigeon,trial_17_redsport,trial_22_leather,trial_30_doberman,further_pigeon
976,closer,f628a189f385_30,trial_4_straight,trial_11_waiting,trial_32_squat,trial_5_inlay,closer_straight
977,closer,5b44d0a625aa_5,trial_19_pigeon,trial_14_robin,trial_26_crow,trial_29_sparrow,closer_pigeon
978,closer,5b44d0a625aa_26,trial_29_sparrow,trial_14_robin,trial_19_pigeon,trial_26_crow,closer_sparrow
979,closer,5b44d0a625aa_29,trial_24_white,trial_10_beetle,trial_1_bluesport,trial_3_redantique,closer_white
980,further,19e73abf8a17_1,trial_4_straight,trial_26_crow,trial_2_bullmastiff,trial_6_hatchback,further_straight
981,further,19e73abf8a17_3,trial_2_bullmastiff,trial_26_crow,trial_4_straight,trial_6_hatchback,further_bullmastiff
982,further,19e73abf8a17_6,trial_6_hatchback,trial_26_crow,trial_2_bullmastiff,trial_4_straight,further_hatchback
983,further,19e73abf8a17_24,trial_26_crow,trial_2_bullmastiff,trial_4_straight,trial_6_hatchback,further_crow
984,closer,19e73abf8a17_29,trial_18_pug,trial_25_goldenretriever,trial_28_chihuahua,trial_30_doberman,closer_pug
985,closer,e02645c5c647_5,trial_20_cuckoo,trial_12_bluejay,trial_15_nightingale,trial_26_crow,closer_cuckoo
986,closer,e02645c5c647_7,trial_12_bluejay,trial_15_nightingale,trial_20_cuckoo,trial_26_crow,closer_bluejay
987,further,e02645c5c647_8,trial_11_waiting,trial_25_goldenretriever,trial_29_sparrow,trial_6_hatchback,further_waiting
988,further,e02645c5c647_12,trial_25_goldenretriever,trial_11_waiting,trial_29_sparrow,trial_6_hatchback,further_goldenretriever
989,further,e02645c5c647_21,trial_6_hatchback,trial_11_waiting,trial_25_goldenretriever,trial_29_sparrow,further_hatchback
990,further,e02645c5c647_22,trial_29_sparrow,trial_11_waiting,trial_25_goldenretriever,trial_6_hatchback,further_sparrow
991,closer,e02645c5c647_23,trial_26_crow,trial_12_bluejay,trial_15_nightingale,trial_20_cuckoo,closer_crow
992,closer,e02645c5c647_27,trial_15_nightingale,trial_12_bluejay,trial_20_cuckoo,trial_26_crow,closer_nightingale
993,further,72aa0e23b10e_7,trial_28_chihuahua,trial_11_waiting,trial_12_bluejay,trial_1_bluesport,further_chihuahua
994,further,72aa0e23b10e_8,trial_7_basset,trial_15_nightingale,trial_27_sling,trial_6_hatchback,further_basset
995,further,72aa0e23b10e_9,trial_14_robin,trial_30_doberman,trial_8_knob,trial_9_brown,further_robin
996,further,72aa0e23b10e_10,trial_30_doberman,trial_14_robin,trial_8_knob,trial_9_brown,further_doberman
997,further,72aa0e23b10e_12,trial_15_nightingale,trial_27_sling,trial_6_hatchback,trial_7_basset,further_nightingale
998,further,72aa0e23b10e_13,trial_12_bluejay,trial_11_waiting,trial_1_bluesport,trial_28_chihuahua,further_bluejay
999,further,72aa0e23b10e_16,trial_1_bluesport,trial_11_waiting,trial_12_bluejay,trial_28_chihuahua,further_bluesport
1000,further,72aa0e23b10e_18,trial_27_sling,trial_15_nightingale,trial_6_hatchback,trial_7_basset,further_sling
1001,further,72aa0e23b10e_25,trial_11_waiting,trial_12_bluejay,trial_1_bluesport,trial_28_chihuahua,further_waiting
1002,further,72aa0e23b10e_26,trial_9_brown,trial_14_robin,trial_30_doberman,trial_8_knob,further_brown
1003,further,72aa0e23b10e_29,trial_6_hatchback,trial_15_nightingale,trial_27_sling,trial_7_basset,further_hatchback
1004,further,72aa0e23b10e_31,trial_8_knob,trial_14_robin,trial_30_doberman,trial_9_brown,further_knob
1005,further,08711b390cfc_1,trial_17_redsport,trial_19_pigeon,trial_25_goldenretriever,trial_5_inlay,further_redsport
1006,closer,08711b390cfc_4,trial_20_cuckoo,trial_12_bluejay,trial_13_tomtit,trial_29_sparrow,closer_cuckoo
1007,further,08711b390cfc_5,trial_5_inlay,trial_17_redsport,trial_19_pigeon,trial_25_goldenretriever,further_inlay
1008,further,08711b390cfc_6,trial_19_pigeon,trial_17_redsport,trial_25_goldenretriever,trial_5_inlay,further_pigeon
1009,closer,08711b390cfc_7,trial_12_bluejay,trial_13_tomtit,trial_20_cuckoo,trial_29_sparrow,closer_bluejay
1010,further,08711b390cfc_8,trial_21_woven,trial_14_robin,trial_23_weimaraner,trial_3_redantique,further_woven
1011,closer,08711b390cfc_10,trial_27_sling,trial_22_leather,trial_4_straight,trial_8_knob,closer_sling
1012,closer,08711b390cfc_12,trial_13_tomtit,trial_12_bluejay,trial_20_cuckoo,trial_29_sparrow,closer_tomtit
1013,closer,08711b390cfc_13,trial_29_sparrow,trial_12_bluejay,trial_13_tomtit,trial_20_cuckoo,closer_sparrow
1014,further,08711b390cfc_14,trial_14_robin,trial_21_woven,trial_23_weimaraner,trial_3_redantique,further_robin
1015,further,08711b390cfc_15,trial_23_weimaraner,trial_14_robin,trial_21_woven,trial_3_redantique,further_weimaraner
1016,closer,08711b390cfc_16,trial_31_bluesedan,trial_10_beetle,trial_1_bluesport,trial_6_hatchback,closer_bluesedan
1017,closer,08711b390cfc_17,trial_4_straight,trial_22_leather,trial_27_sling,trial_8_knob,closer_straight
1018,further,08711b390cfc_18,trial_26_crow,trial_11_waiting,trial_18_pug,trial_24_white,further_crow
1019,closer,08711b390cfc_19,trial_22_leather,trial_27_sling,trial_4_straight,trial_8_knob,closer_leather
1020,further,08711b390cfc_22,trial_3_redantique,trial_14_robin,trial_21_woven,trial_23_weimaraner,further_redantique
1021,closer,08711b390cfc_23,trial_1_bluesport,trial_10_beetle,trial_31_bluesedan,trial_6_hatchback,closer_bluesport
1022,further,08711b390cfc_24,trial_25_goldenretriever,trial_17_redsport,trial_19_pigeon,trial_5_inlay,further_goldenretriever
1023,closer,08711b390cfc_25,trial_6_hatchback,trial_10_beetle,trial_1_bluesport,trial_31_bluesedan,closer_hatchback
1024,further,08711b390cfc_27,trial_18_pug,trial_11_waiting,trial_24_white,trial_26_crow,further_pug
1025,further,08711b390cfc_28,trial_11_waiting,trial_18_pug,trial_24_white,trial_26_crow,further_waiting
1026,closer,08711b390cfc_29,trial_10_beetle,trial_1_bluesport,trial_31_bluesedan,trial_6_hatchback,closer_beetle
1027,closer,08711b390cfc_31,trial_8_knob,trial_22_leather,trial_27_sling,trial_4_straight,closer_knob
1028,further,08711b390cfc_32,trial_24_white,trial_11_waiting,trial_18_pug,trial_26_crow,further_white
1029,further,8460ce918f16_2,trial_30_doberman,trial_13_tomtit,trial_24_white,trial_32_squat,further_doberman
1030,closer,8460ce918f16_3,trial_27_sling,trial_11_waiting,trial_5_inlay,trial_8_knob,closer_sling
1031,closer,8460ce918f16_10,trial_5_inlay,trial_11_waiting,trial_27_sling,trial_8_knob,closer_inlay
1032,further,8460ce918f16_12,trial_13_tomtit,trial_24_white,trial_30_doberman,trial_32_squat,further_tomtit
1033,further,8460ce918f16_13,trial_6_hatchback,trial_12_bluejay,trial_18_pug,trial_4_straight,further_hatchback
1034,closer,8460ce918f16_14,trial_8_knob,trial_11_waiting,trial_27_sling,trial_5_inlay,closer_knob
1035,further,8460ce918f16_16,trial_12_bluejay,trial_18_pug,trial_4_straight,trial_6_hatchback,further_bluejay
1036,further,8460ce918f16_17,trial_4_straight,trial_12_bluejay,trial_18_pug,trial_6_hatchback,further_straight
1037,further,8460ce918f16_23,trial_32_squat,trial_13_tomtit,trial_24_white,trial_30_doberman,further_squat
1038,further,8460ce918f16_24,trial_18_pug,trial_12_bluejay,trial_4_straight,trial_6_hatchback,further_pug
1039,further,8460ce918f16_25,trial_24_white,trial_13_tomtit,trial_30_doberman,trial_32_squat,further_white
1040,closer,8460ce918f16_28,trial_11_waiting,trial_27_sling,trial_5_inlay,trial_8_knob,closer_waiting
1041,further,e0b3bd997edf_1,trial_17_redsport,trial_15_nightingale,trial_22_leather,trial_30_doberman,further_redsport
1042,further,e0b3bd997edf_5,trial_9_brown,trial_19_pigeon,trial_21_woven,trial_25_goldenretriever,further_brown
1043,further,e0b3bd997edf_10,trial_30_doberman,trial_15_nightingale,trial_17_redsport,trial_22_leather,further_doberman
1044,closer,e0b3bd997edf_11,trial_18_pug,trial_16_bloodhound,trial_23_weimaraner,trial_2_bullmastiff,closer_pug
1045,further,e0b3bd997edf_13,trial_15_nightingale,trial_17_redsport,trial_22_leather,trial_30_doberman,further_nightingale
1046,closer,e0b3bd997edf_15,trial_2_bullmastiff,trial_16_bloodhound,trial_18_pug,trial_23_weimaraner,closer_bullmastiff
1047,further,e0b3bd997edf_20,trial_19_pigeon,trial_21_woven,trial_25_goldenretriever,trial_9_brown,further_pigeon
1048,further,e0b3bd997edf_21,trial_21_woven,trial_19_pigeon,trial_25_goldenretriever,trial_9_brown,further_woven
1049,closer,e0b3bd997edf_22,trial_23_weimaraner,trial_16_bloodhound,trial_18_pug,trial_2_bullmastiff,closer_weimaraner
1050,further,e0b3bd997edf_25,trial_22_leather,trial_15_nightingale,trial_17_redsport,trial_30_doberman,further_leather
1051,further,e0b3bd997edf_30,trial_25_goldenretriever,trial_19_pigeon,trial_21_woven,trial_9_brown,further_goldenretriever
1052,closer,e0b3bd997edf_31,trial_16_bloodhound,trial_18_pug,trial_23_weimaraner,trial_2_bullmastiff,closer_bloodhound
1053,closer,3e83a80f8e94_1,trial_27_sling,trial_21_woven,trial_5_inlay,trial_8_knob,closer_sling
1054,further,3e83a80f8e94_5,trial_25_goldenretriever,trial_26_crow,trial_32_squat,trial_6_hatchback,further_goldenretriever
1055,closer,3e83a80f8e94_7,trial_24_white,trial_17_redsport,trial_31_bluesedan,trial_3_redantique,closer_white
1056,closer,3e83a80f8e94_10,trial_17_redsport,trial_24_white,trial_31_bluesedan,trial_3_redantique,closer_redsport
