,condition,sketchLabel,Target,Distractor1,Distractor2,Distractor3,coarseGrainedSketchInfo
1496,closer,af88c375d43a_7,trial_3_redantique,trial_17_redsport,trial_31_bluesedan,trial_9_brown,closer_redantique
1497,closer,af88c375d43a_9,trial_11_waiting,trial_21_woven,trial_27_sling,trial_4_straight,closer_waiting
1498,further,af88c375d43a_10,trial_12_bluejay,trial_30_doberman,trial_6_hatchback,trial_8_knob,further_bluejay
1499,closer,af88c375d43a_11,trial_16_bloodhound,trial_18_pug,trial_25_goldenretriever,trial_28_chihuahua,closer_bloodhound
1500,closer,af88c375d43a_12,trial_21_woven,trial_11_waiting,trial_27_sling,trial_4_straight,closer_woven
1501,closer,af88c375d43a_13,trial_17_redsport,trial_31_bluesedan,trial_3_redantique,trial_9_brown,closer_redsport
1502,closer,af88c375d43a_14,trial_27_sling,trial_11_waiting,trial_21_woven,trial_4_straight,closer_sling
1503,closer,af88c375d43a_15,trial_4_straight,trial_11_waiting,trial_21_woven,trial_27_sling,closer_straight
1504,further,af88c375d43a_16,trial_7_basset,trial_10_beetle,trial_29_sparrow,trial_32_squat,further_basset
1505,further,af88c375d43a_17,trial_8_knob,trial_12_bluejay,trial_30_doberman,trial_6_hatchback,further_knob
1506,further,af88c375d43a_18,trial_30_doberman,trial_12_bluejay,trial_6_hatchback,trial_8_knob,further_doberman
1507,further,af88c375d43a_19,trial_29_sparrow,trial_10_beetle,trial_32_squat,trial_7_basset,further_sparrow
1508,closer,af88c375d43a_20,trial_19_pigeon,trial_13_tomtit,trial_20_cuckoo,trial_26_crow,closer_pigeon
1509,further,af88c375d43a_21,trial_24_white,trial_15_nightingale,trial_2_bullmastiff,trial_5_inlay,further_white
1510,further,af88c375d43a_22,trial_6_hatchback,trial_12_bluejay,trial_30_doberman,trial_8_knob,further_hatchback
1511,closer,af88c375d43a_23,trial_18_pug,trial_16_bloodhound,trial_25_goldenretriever,trial_28_chihuahua,closer_pug
1512,closer,af88c375d43a_24,trial_26_crow,trial_13_tomtit,trial_19_pigeon,trial_20_cuckoo,closer_crow
1513,further,af88c375d43a_25,trial_1_bluesport,trial_14_robin,trial_22_leather,trial_23_weimaraner,further_bluesport
1514,closer,af88c375d43a_26,trial_20_cuckoo,trial_13_tomtit,trial_19_pigeon,trial_26_crow,closer_cuckoo
1515,further,af88c375d43a_27,trial_15_nightingale,trial_24_white,trial_2_bullmastiff,trial_5_inlay,further_nightingale
1516,further,af88c375d43a_28,trial_23_weimaraner,trial_14_robin,trial_1_bluesport,trial_22_leather,further_weimaraner
1517,further,af88c375d43a_29,trial_14_robin,trial_1_bluesport,trial_22_leather,trial_23_weimaraner,further_robin
1518,further,af88c375d43a_30,trial_2_bullmastiff,trial_15_nightingale,trial_24_white,trial_5_inlay,further_bullmastiff
1519,further,af88c375d43a_31,trial_22_leather,trial_14_robin,trial_1_bluesport,trial_23_weimaraner,further_leather
1520,further,af88c375d43a_32,trial_5_inlay,trial_15_nightingale,trial_24_white,trial_2_bullmastiff,further_inlay
1521,further,0f3dadf71345_1,trial_12_bluejay,trial_18_pug,trial_1_bluesport,trial_22_leather,further_bluejay
1522,closer,0f3dadf71345_2,trial_10_beetle,trial_31_bluesedan,trial_3_redantique,trial_6_hatchback,closer_beetle
1523,further,0f3dadf71345_3,trial_21_woven,trial_15_nightingale,trial_17_redsport,trial_30_doberman,further_woven
1524,further,0f3dadf71345_4,trial_15_nightingale,trial_17_redsport,trial_21_woven,trial_30_doberman,further_nightingale
1525,further,0f3dadf71345_5,trial_30_doberman,trial_15_nightingale,trial_17_redsport,trial_21_woven,further_doberman
1526,further,0f3dadf71345_6,trial_18_pug,trial_12_bluejay,trial_1_bluesport,trial_22_leather,further_pug
1527,further,0f3dadf71345_7,trial_1_bluesport,trial_12_bluejay,trial_18_pug,trial_22_leather,further_bluesport
1528,further,0f3dadf71345_8,trial_14_robin,trial_24_white,trial_27_sling,trial_28_chihuahua,further_robin
1529,closer,0f3dadf71345_9,trial_29_sparrow,trial_13_tomtit,trial_19_pigeon,trial_26_crow,closer_sparrow
1530,further,0f3dadf71345_10,trial_28_chihuahua,trial_14_robin,trial_24_white,trial_27_sling,further_chihuahua
1531,further,0f3dadf71345_11,trial_32_squat,trial_20_cuckoo,trial_2_bullmastiff,trial_9_brown,further_squat
1532,closer,0f3dadf71345_12,trial_19_pigeon,trial_13_tomtit,trial_26_crow,trial_29_sparrow,closer_pigeon
1533,further,0f3dadf71345_13,trial_27_sling,trial_14_robin,trial_24_white,trial_28_chihuahua,further_sling
1534,further,0f3dadf71345_14,trial_24_white,trial_14_robin,trial_27_sling,trial_28_chihuahua,further_white
1535,closer,0f3dadf71345_16,trial_11_waiting,trial_4_straight,trial_5_inlay,trial_8_knob,closer_waiting
1536,further,0f3dadf71345_17,trial_22_leather,trial_12_bluejay,trial_18_pug,trial_1_bluesport,further_leather
1537,closer,0f3dadf71345_18,trial_25_goldenretriever,trial_16_bloodhound,trial_23_weimaraner,trial_7_basset,closer_goldenretriever
1538,closer,0f3dadf71345_19,trial_13_tomtit,trial_19_pigeon,trial_26_crow,trial_29_sparrow,closer_tomtit
1539,closer,0f3dadf71345_20,trial_7_basset,trial_16_bloodhound,trial_23_weimaraner,trial_25_goldenretriever,closer_basset
1540,further,0f3dadf71345_21,trial_20_cuckoo,trial_2_bullmastiff,trial_32_squat,trial_9_brown,further_cuckoo
1541,closer,0f3dadf71345_22,trial_31_bluesedan,trial_10_beetle,trial_3_redantique,trial_6_hatchback,closer_bluesedan
1542,further,0f3dadf71345_23,trial_9_brown,trial_20_cuckoo,trial_2_bullmastiff,trial_32_squat,further_brown
1543,closer,0f3dadf71345_24,trial_23_weimaraner,trial_16_bloodhound,trial_25_goldenretriever,trial_7_basset,closer_weimaraner
1544,closer,0f3dadf71345_25,trial_26_crow,trial_13_tomtit,trial_19_pigeon,trial_29_sparrow,closer_crow
1545,closer,0f3dadf71345_26,trial_8_knob,trial_11_waiting,trial_4_straight,trial_5_inlay,closer_knob
1546,further,0f3dadf71345_27,trial_2_bullmastiff,trial_20_cuckoo,trial_32_squat,trial_9_brown,further_bullmastiff
1547,closer,0f3dadf71345_28,trial_4_straight,trial_11_waiting,trial_5_inlay,trial_8_knob,closer_straight
1548,further,0f3dadf71345_29,trial_17_redsport,trial_15_nightingale,trial_21_woven,trial_30_doberman,further_redsport
1549,closer,0f3dadf71345_30,trial_5_inlay,trial_11_waiting,trial_4_straight,trial_8_knob,closer_inlay
1550,closer,0f3dadf71345_31,trial_3_redantique,trial_10_beetle,trial_31_bluesedan,trial_6_hatchback,closer_redantique
1551,closer,0f3dadf71345_32,trial_6_hatchback,trial_10_beetle,trial_31_bluesedan,trial_3_redantique,closer_hatchback
1552,closer,fbb1a309c5d9_1,trial_27_sling,trial_11_waiting,trial_21_woven,trial_8_knob,closer_sling
1553,closer,fbb1a309c5d9_2,trial_8_knob,trial_11_waiting,trial_21_woven,trial_27_sling,closer_knob
1554,further,fbb1a309c5d9_3,trial_25_goldenretriever,trial_10_beetle,trial_20_cuckoo,trial_5_inlay,further_goldenretriever
1555,further,fbb1a309c5d9_4,trial_17_redsport,trial_15_nightingale,trial_2_bullmastiff,trial_4_straight,further_redsport
1556,closer,fbb1a309c5d9_5,trial_3_redantique,trial_1_bluesport,trial_31_bluesedan,trial_9_brown,closer_redantique
1557,further,fbb1a309c5d9_6,trial_10_beetle,trial_20_cuckoo,trial_25_goldenretriever,trial_5_inlay,further_beetle
1558,further,fbb1a309c5d9_8,trial_23_weimaraner,trial_19_pigeon,trial_22_leather,trial_6_hatchback,further_weimaraner
1559,closer,fbb1a309c5d9_9,trial_9_brown,trial_1_bluesport,trial_31_bluesedan,trial_3_redantique,closer_brown
1560,closer,fbb1a309c5d9_10,trial_21_woven,trial_11_waiting,trial_27_sling,trial_8_knob,closer_woven
1561,closer,fbb1a309c5d9_11,trial_1_bluesport,trial_31_bluesedan,trial_3_redantique,trial_9_brown,closer_bluesport
1562,closer,fbb1a309c5d9_12,trial_28_chihuahua,trial_16_bloodhound,trial_18_pug,trial_30_doberman,closer_chihuahua
1563,further,fbb1a309c5d9_13,trial_22_leather,trial_19_pigeon,trial_23_weimaraner,trial_6_hatchback,further_leather
1564,further,fbb1a309c5d9_14,trial_6_hatchback,trial_19_pigeon,trial_22_leather,trial_23_weimaraner,further_hatchback
1565,closer,fbb1a309c5d9_15,trial_11_waiting,trial_21_woven,trial_27_sling,trial_8_knob,closer_waiting
1566,closer,fbb1a309c5d9_16,trial_26_crow,trial_12_bluejay,trial_14_robin,trial_29_sparrow,closer_crow
1567,further,fbb1a309c5d9_18,trial_24_white,trial_13_tomtit,trial_32_squat,trial_7_basset,further_white
1568,further,fbb1a309c5d9_19,trial_13_tomtit,trial_24_white,trial_32_squat,trial_7_basset,further_tomtit
1569,closer,fbb1a309c5d9_20,trial_30_doberman,trial_16_bloodhound,trial_18_pug,trial_28_chihuahua,closer_doberman
1570,closer,fbb1a309c5d9_21,trial_31_bluesedan,trial_1_bluesport,trial_3_redantique,trial_9_brown,closer_bluesedan
1571,further,fbb1a309c5d9_22,trial_4_straight,trial_15_nightingale,trial_17_redsport,trial_2_bullmastiff,further_straight
1572,further,fbb1a309c5d9_23,trial_19_pigeon,trial_22_leather,trial_23_weimaraner,trial_6_hatchback,further_pigeon
1573,further,fbb1a309c5d9_24,trial_2_bullmastiff,trial_15_nightingale,trial_17_redsport,trial_4_straight,further_bullmastiff
1574,closer,fbb1a309c5d9_25,trial_29_sparrow,trial_12_bluejay,trial_14_robin,trial_26_crow,closer_sparrow
1575,further,fbb1a309c5d9_26,trial_7_basset,trial_13_tomtit,trial_24_white,trial_32_squat,further_basset
1576,closer,fbb1a309c5d9_27,trial_16_bloodhound,trial_18_pug,trial_28_chihuahua,trial_30_doberman,closer_bloodhound
1577,further,fbb1a309c5d9_28,trial_32_squat,trial_13_tomtit,trial_24_white,trial_7_basset,further_squat
1578,closer,fbb1a309c5d9_29,trial_12_bluejay,trial_14_robin,trial_26_crow,trial_29_sparrow,closer_bluejay
1579,further,fbb1a309c5d9_30,trial_20_cuckoo,trial_10_beetle,trial_25_goldenretriever,trial_5_inlay,further_cuckoo
1580,closer,fbb1a309c5d9_31,trial_18_pug,trial_16_bloodhound,trial_28_chihuahua,trial_30_doberman,closer_pug
1581,further,fbb1a309c5d9_32,trial_5_inlay,trial_10_beetle,trial_20_cuckoo,trial_25_goldenretriever,further_inlay
1582,further,7bf13a56bbb7_1,trial_17_redsport,trial_12_bluejay,trial_27_sling,trial_28_chihuahua,further_redsport
1583,closer,7bf13a56bbb7_2,trial_4_straight,trial_21_woven,trial_5_inlay,trial_8_knob,closer_straight
1584,closer,7bf13a56bbb7_3,trial_3_redantique,trial_10_beetle,trial_24_white,trial_31_bluesedan,closer_redantique
1585,closer,7bf13a56bbb7_4,trial_19_pigeon,trial_13_tomtit,trial_20_cuckoo,trial_29_sparrow,closer_pigeon
1586,further,7bf13a56bbb7_5,trial_14_robin,trial_2_bullmastiff,trial_32_squat,trial_9_brown,further_robin
1587,closer,7bf13a56bbb7_6,trial_13_tomtit,trial_19_pigeon,trial_20_cuckoo,trial_29_sparrow,closer_tomtit
1588,further,7bf13a56bbb7_7,trial_6_hatchback,trial_11_waiting,trial_15_nightingale,trial_30_doberman,further_hatchback
1589,further,7bf13a56bbb7_8,trial_2_bullmastiff,trial_14_robin,trial_32_squat,trial_9_brown,further_bullmastiff
1590,further,7bf13a56bbb7_9,trial_18_pug,trial_1_bluesport,trial_22_leather,trial_26_crow,further_pug
1591,closer,7bf13a56bbb7_10,trial_29_sparrow,trial_13_tomtit,trial_19_pigeon,trial_20_cuckoo,closer_sparrow
1592,further,7bf13a56bbb7_11,trial_15_nightingale,trial_11_waiting,trial_30_doberman,trial_6_hatchback,further_nightingale
1593,closer,7bf13a56bbb7_13,trial_8_knob,trial_21_woven,trial_4_straight,trial_5_inlay,closer_knob
1594,closer,7bf13a56bbb7_14,trial_20_cuckoo,trial_13_tomtit,trial_19_pigeon,trial_29_sparrow,closer_cuckoo
1595,further,7bf13a56bbb7_15,trial_22_leather,trial_18_pug,trial_1_bluesport,trial_26_crow,further_leather
1596,closer,7bf13a56bbb7_17,trial_21_woven,trial_4_straight,trial_5_inlay,trial_8_knob,closer_woven
1597,further,7bf13a56bbb7_18,trial_27_sling,trial_12_bluejay,trial_17_redsport,trial_28_chihuahua,further_sling
1598,further,7bf13a56bbb7_19,trial_30_doberman,trial_11_waiting,trial_15_nightingale,trial_6_hatchback,further_doberman
1599,closer,7bf13a56bbb7_20,trial_25_goldenretriever,trial_16_bloodhound,trial_23_weimaraner,trial_7_basset,closer_goldenretriever
1600,closer,7bf13a56bbb7_21,trial_10_beetle,trial_24_white,trial_31_bluesedan,trial_3_redantique,closer_beetle
1601,further,7bf13a56bbb7_22,trial_9_brown,trial_14_robin,trial_2_bullmastiff,trial_32_squat,further_brown
1602,further,7bf13a56bbb7_23,trial_11_waiting,trial_15_nightingale,trial_30_doberman,trial_6_hatchback,further_waiting
1603,closer,7bf13a56bbb7_24,trial_5_inlay,trial_21_woven,trial_4_straight,trial_8_knob,closer_inlay
1604,further,7bf13a56bbb7_25,trial_28_chihuahua,trial_12_bluejay,trial_17_redsport,trial_27_sling,further_chihuahua
1605,further,7bf13a56bbb7_26,trial_26_crow,trial_18_pug,trial_1_bluesport,trial_22_leather,further_crow
1606,closer,7bf13a56bbb7_27,trial_24_white,trial_10_beetle,trial_31_bluesedan,trial_3_redantique,closer_white
1607,further,7bf13a56bbb7_28,trial_1_bluesport,trial_18_pug,trial_22_leather,trial_26_crow,further_bluesport
1608,further,7bf13a56bbb7_29,trial_12_bluejay,trial_17_redsport,trial_27_sling,trial_28_chihuahua,further_bluejay
1609,closer,7bf13a56bbb7_30,trial_7_basset,trial_16_bloodhound,trial_23_weimaraner,trial_25_goldenretriever,closer_basset
1610,closer,7bf13a56bbb7_31,trial_31_bluesedan,trial_10_beetle,trial_24_white,trial_3_redantique,closer_bluesedan
1611,further,7bf13a56bbb7_32,trial_32_squat,trial_14_robin,trial_2_bullmastiff,trial_9_brown,further_squat
1612,closer,9fe236623033_1,trial_29_sparrow,trial_13_tomtit,trial_14_robin,trial_20_cuckoo,closer_sparrow
1613,closer,9fe236623033_2,trial_10_beetle,trial_1_bluesport,trial_31_bluesedan,trial_3_redantique,closer_beetle
1614,closer,9fe236623033_3,trial_3_redantique,trial_10_beetle,trial_1_bluesport,trial_31_bluesedan,closer_redantique
1615,further,9fe236623033_4,trial_15_nightingale,trial_11_waiting,trial_25_goldenretriever,trial_6_hatchback,further_nightingale
1616,further,9fe236623033_5,trial_6_hatchback,trial_11_waiting,trial_15_nightingale,trial_25_goldenretriever,further_hatchback
1617,further,9fe236623033_6,trial_12_bluejay,trial_17_redsport,trial_23_weimaraner,trial_27_sling,further_bluejay
1618,further,9fe236623033_7,trial_17_redsport,trial_12_bluejay,trial_23_weimaraner,trial_27_sling,further_redsport
1619,further,9fe236623033_8,trial_28_chihuahua,trial_19_pigeon,trial_21_woven,trial_24_white,further_chihuahua
1620,further,9fe236623033_10,trial_19_pigeon,trial_21_woven,trial_24_white,trial_28_chihuahua,further_pigeon
1621,further,9fe236623033_13,trial_16_bloodhound,trial_26_crow,trial_5_inlay,trial_9_brown,further_bloodhound
1622,further,9fe236623033_15,trial_25_goldenretriever,trial_11_waiting,trial_15_nightingale,trial_6_hatchback,further_goldenretriever
1623,further,9fe236623033_18,trial_5_inlay,trial_16_bloodhound,trial_26_crow,trial_9_brown,further_inlay
1624,further,9fe236623033_24,trial_26_crow,trial_16_bloodhound,trial_5_inlay,trial_9_brown,further_crow
1625,further,9fe236623033_25,trial_27_sling,trial_12_bluejay,trial_17_redsport,trial_23_weimaraner,further_sling
1626,further,9fe236623033_26,trial_21_woven,trial_19_pigeon,trial_24_white,trial_28_chihuahua,further_woven
1627,further,9fe236623033_27,trial_11_waiting,trial_15_nightingale,trial_25_goldenretriever,trial_6_hatchback,further_waiting
1628,further,9fe236623033_28,trial_9_brown,trial_16_bloodhound,trial_26_crow,trial_5_inlay,further_brown
1629,closer,9fe236623033_29,trial_30_doberman,trial_18_pug,trial_2_bullmastiff,trial_7_basset,closer_doberman
1630,further,9fe236623033_30,trial_23_weimaraner,trial_12_bluejay,trial_17_redsport,trial_27_sling,further_weimaraner
1631,closer,9fe236623033_31,trial_4_straight,trial_22_leather,trial_32_squat,trial_8_knob,closer_straight
1632,further,9fe236623033_32,trial_24_white,trial_19_pigeon,trial_21_woven,trial_28_chihuahua,further_white
1633,closer,4ba89ccde7dd_1,trial_7_basset,trial_16_bloodhound,trial_28_chihuahua,trial_2_bullmastiff,closer_basset
1634,further,4ba89ccde7dd_2,trial_20_cuckoo,trial_25_goldenretriever,trial_4_straight,trial_9_brown,further_cuckoo
1635,closer,4ba89ccde7dd_3,trial_8_knob,trial_11_waiting,trial_21_woven,trial_22_leather,closer_knob
1636,further,4ba89ccde7dd_4,trial_30_doberman,trial_10_beetle,trial_15_nightingale,trial_27_sling,further_doberman
1637,further,4ba89ccde7dd_5,trial_4_straight,trial_20_cuckoo,trial_25_goldenretriever,trial_9_brown,further_straight
1638,further,4ba89ccde7dd_6,trial_27_sling,trial_10_beetle,trial_15_nightingale,trial_30_doberman,further_sling
1639,further,4ba89ccde7dd_8,trial_25_goldenretriever,trial_20_cuckoo,trial_4_straight,trial_9_brown,further_goldenretriever
1640,closer,4ba89ccde7dd_9,trial_6_hatchback,trial_17_redsport,trial_24_white,trial_31_bluesedan,closer_hatchback
1641,closer,4ba89ccde7dd_10,trial_28_chihuahua,trial_16_bloodhound,trial_2_bullmastiff,trial_7_basset,closer_chihuahua
1642,closer,4ba89ccde7dd_11,trial_21_woven,trial_11_waiting,trial_22_leather,trial_8_knob,closer_woven
1643,further,4ba89ccde7dd_12,trial_15_nightingale,trial_10_beetle,trial_27_sling,trial_30_doberman,further_nightingale
1644,closer,4ba89ccde7dd_13,trial_24_white,trial_17_redsport,trial_31_bluesedan,trial_6_hatchback,closer_white
1645,further,4ba89ccde7dd_15,trial_19_pigeon,trial_23_weimaraner,trial_32_squat,trial_3_redantique,further_pigeon
1646,further,4ba89ccde7dd_18,trial_18_pug,trial_1_bluesport,trial_26_crow,trial_5_inlay,further_pug
1647,further,4ba89ccde7dd_19,trial_9_brown,trial_20_cuckoo,trial_25_goldenretriever,trial_4_straight,further_brown
1648,closer,4ba89ccde7dd_20,trial_22_leather,trial_11_waiting,trial_21_woven,trial_8_knob,closer_leather
1649,closer,4ba89ccde7dd_21,trial_11_waiting,trial_21_woven,trial_22_leather,trial_8_knob,closer_waiting
1650,further,4ba89ccde7dd_22,trial_32_squat,trial_19_pigeon,trial_23_weimaraner,trial_3_redantique,further_squat
1651,closer,4ba89ccde7dd_23,trial_13_tomtit,trial_12_bluejay,trial_14_robin,trial_29_sparrow,closer_tomtit
1652,further,4ba89ccde7dd_24,trial_26_crow,trial_18_pug,trial_1_bluesport,trial_5_inlay,further_crow
1653,further,4ba89ccde7dd_25,trial_3_redantique,trial_19_pigeon,trial_23_weimaraner,trial_32_squat,further_redantique
1654,further,4ba89ccde7dd_26,trial_10_beetle,trial_15_nightingale,trial_27_sling,trial_30_doberman,further_beetle
1655,closer,4ba89ccde7dd_27,trial_31_bluesedan,trial_17_redsport,trial_24_white,trial_6_hatchback,closer_bluesedan
1656,closer,4ba89ccde7dd_28,trial_17_redsport,trial_24_white,trial_31_bluesedan,trial_6_hatchback,closer_redsport
1657,closer,4ba89ccde7dd_29,trial_2_bullmastiff,trial_16_bloodhound,trial_28_chihuahua,trial_7_basset,closer_bullmastiff
1658,further,4ba89ccde7dd_30,trial_1_bluesport,trial_18_pug,trial_26_crow,trial_5_inlay,further_bluesport
1659,further,4ba89ccde7dd_32,trial_23_weimaraner,trial_19_pigeon,trial_32_squat,trial_3_redantique,further_weimaraner
1660,closer,5c0803980807_1,trial_9_brown,trial_10_beetle,trial_17_redsport,trial_31_bluesedan,closer_brown
1661,further,5c0803980807_2,trial_28_chihuahua,trial_15_nightingale,trial_1_bluesport,trial_4_straight,further_chihuahua
1662,closer,5c0803980807_3,trial_30_doberman,trial_16_bloodhound,trial_25_goldenretriever,trial_2_bullmastiff,closer_doberman
1663,further,5c0803980807_4,trial_3_redantique,trial_20_cuckoo,trial_22_leather,trial_7_basset,further_redantique
1664,further,5c0803980807_5,trial_6_hatchback,trial_13_tomtit,trial_21_woven,trial_23_weimaraner,further_hatchback
1665,further,5c0803980807_6,trial_1_bluesport,trial_15_nightingale,trial_28_chihuahua,trial_4_straight,further_bluesport
1666,further,5c0803980807_7,trial_8_knob,trial_18_pug,trial_19_pigeon,trial_24_white,further_knob
1667,closer,5c0803980807_8,trial_5_inlay,trial_11_waiting,trial_27_sling,trial_32_squat,closer_inlay
1668,closer,5c0803980807_9,trial_17_redsport,trial_10_beetle,trial_31_bluesedan,trial_9_brown,closer_redsport
1669,further,5c0803980807_10,trial_18_pug,trial_19_pigeon,trial_24_white,trial_8_knob,further_pug
1670,further,5c0803980807_11,trial_13_tomtit,trial_21_woven,trial_23_weimaraner,trial_6_hatchback,further_tomtit
1671,closer,5c0803980807_12,trial_11_waiting,trial_27_sling,trial_32_squat,trial_5_inlay,closer_waiting
1672,closer,5c0803980807_13,trial_14_robin,trial_12_bluejay,trial_26_crow,trial_29_sparrow,closer_robin
1673,further,5c0803980807_14,trial_15_nightingale,trial_1_bluesport,trial_28_chihuahua,trial_4_straight,further_nightingale
1674,closer,5c0803980807_15,trial_31_bluesedan,trial_10_beetle,trial_17_redsport,trial_9_brown,closer_bluesedan
1675,further,5c0803980807_16,trial_22_leather,trial_20_cuckoo,trial_3_redantique,trial_7_basset,further_leather
1676,further,5c0803980807_17,trial_23_weimaraner,trial_13_tomtit,trial_21_woven,trial_6_hatchback,further_weimaraner
1677,closer,5c0803980807_18,trial_26_crow,trial_12_bluejay,trial_14_robin,trial_29_sparrow,closer_crow
1678,closer,5c0803980807_19,trial_32_squat,trial_11_waiting,trial_27_sling,trial_5_inlay,closer_squat
1679,further,5c0803980807_20,trial_4_straight,trial_15_nightingale,trial_1_bluesport,trial_28_chihuahua,further_straight
1680,closer,5c0803980807_21,trial_25_goldenretriever,trial_16_bloodhound,trial_2_bullmastiff,trial_30_doberman,closer_goldenretriever
1681,further,5c0803980807_22,trial_21_woven,trial_13_tomtit,trial_23_weimaraner,trial_6_hatchback,further_woven
1682,closer,5c0803980807_23,trial_12_bluejay,trial_14_robin,trial_26_crow,trial_29_sparrow,closer_bluejay
1683,closer,5c0803980807_24,trial_27_sling,trial_11_waiting,trial_32_squat,trial_5_inlay,closer_sling
1684,further,5c0803980807_25,trial_7_basset,trial_20_cuckoo,trial_22_leather,trial_3_redantique,further_basset
1685,closer,5c0803980807_26,trial_16_bloodhound,trial_25_goldenretriever,trial_2_bullmastiff,trial_30_doberman,closer_bloodhound
1686,closer,5c0803980807_27,trial_10_beetle,trial_17_redsport,trial_31_bluesedan,trial_9_brown,closer_beetle
1687,closer,5c0803980807_28,trial_29_sparrow,trial_12_bluejay,trial_14_robin,trial_26_crow,closer_sparrow
1688,further,5c0803980807_29,trial_24_white,trial_18_pug,trial_19_pigeon,trial_8_knob,further_white
1689,closer,5c0803980807_30,trial_2_bullmastiff,trial_16_bloodhound,trial_25_goldenretriever,trial_30_doberman,closer_bullmastiff
1690,further,5c0803980807_31,trial_19_pigeon,trial_18_pug,trial_24_white,trial_8_knob,further_pigeon
1691,further,5c0803980807_32,trial_20_cuckoo,trial_22_leather,trial_3_redantique,trial_7_basset,further_cuckoo
1692,closer,8a631b1fa894_1,trial_9_brown,trial_10_beetle,trial_24_white,trial_6_hatchback,closer_brown
1693,closer,8a631b1fa894_2,trial_13_tomtit,trial_19_pigeon,trial_20_cuckoo,trial_26_crow,closer_tomtit
1694,closer,8a631b1fa894_3,trial_26_crow,trial_13_tomtit,trial_19_pigeon,trial_20_cuckoo,closer_crow
1695,further,8a631b1fa894_4,trial_1_bluesport,trial_14_robin,trial_5_inlay,trial_7_basset,further_bluesport
1696,closer,8a631b1fa894_5,trial_18_pug,trial_28_chihuahua,trial_2_bullmastiff,trial_30_doberman,closer_pug
1697,further,8a631b1fa894_6,trial_4_straight,trial_23_weimaraner,trial_29_sparrow,trial_3_redantique,further_straight
1698,further,8a631b1fa894_7,trial_5_inlay,trial_14_robin,trial_1_bluesport,trial_7_basset,further_inlay
1699,further,8a631b1fa894_8,trial_12_bluejay,trial_11_waiting,trial_25_goldenretriever,trial_31_bluesedan,further_bluejay
1700,further,8a631b1fa894_9,trial_7_basset,trial_14_robin,trial_1_bluesport,trial_5_inlay,further_basset
1701,further,8a631b1fa894_10,trial_25_goldenretriever,trial_11_waiting,trial_12_bluejay,trial_31_bluesedan,further_goldenretriever
1702,further,8a631b1fa894_11,trial_14_robin,trial_1_bluesport,trial_5_inlay,trial_7_basset,further_robin
1703,further,8a631b1fa894_12,trial_31_bluesedan,trial_11_waiting,trial_12_bluejay,trial_25_goldenretriever,further_bluesedan
1704,further,8a631b1fa894_13,trial_23_weimaraner,trial_29_sparrow,trial_3_redantique,trial_4_straight,further_weimaraner
1705,further,8a631b1fa894_14,trial_11_waiting,trial_12_bluejay,trial_25_goldenretriever,trial_31_bluesedan,further_waiting
1706,further,8a631b1fa894_15,trial_15_nightingale,trial_16_bloodhound,trial_17_redsport,trial_22_leather,further_nightingale
1707,closer,8a631b1fa894_16,trial_27_sling,trial_21_woven,trial_32_squat,trial_8_knob,closer_sling
1708,further,8a631b1fa894_17,trial_16_bloodhound,trial_15_nightingale,trial_17_redsport,trial_22_leather,further_bloodhound
1709,closer,8a631b1fa894_18,trial_19_pigeon,trial_13_tomtit,trial_20_cuckoo,trial_26_crow,closer_pigeon
1710,closer,8a631b1fa894_19,trial_32_squat,trial_21_woven,trial_27_sling,trial_8_knob,closer_squat
1711,closer,8a631b1fa894_20,trial_20_cuckoo,trial_13_tomtit,trial_19_pigeon,trial_26_crow,closer_cuckoo
1712,further,8a631b1fa894_21,trial_29_sparrow,trial_23_weimaraner,trial_3_redantique,trial_4_straight,further_sparrow
1713,closer,8a631b1fa894_22,trial_24_white,trial_10_beetle,trial_6_hatchback,trial_9_brown,closer_white
1714,closer,8a631b1fa894_23,trial_30_doberman,trial_18_pug,trial_28_chihuahua,trial_2_bullmastiff,closer_doberman
1715,closer,8a631b1fa894_24,trial_2_bullmastiff,trial_18_pug,trial_28_chihuahua,trial_30_doberman,closer_bullmastiff
1716,closer,8a631b1fa894_25,trial_6_hatchback,trial_10_beetle,trial_24_white,trial_9_brown,closer_hatchback
1717,closer,8a631b1fa894_26,trial_21_woven,trial_27_sling,trial_32_squat,trial_8_knob,closer_woven
1718,further,8a631b1fa894_27,trial_17_redsport,trial_15_nightingale,trial_16_bloodhound,trial_22_leather,further_redsport
1719,closer,8a631b1fa894_28,trial_28_chihuahua,trial_18_pug,trial_2_bullmastiff,trial_30_doberman,closer_chihuahua
1720,further,8a631b1fa894_29,trial_3_redantique,trial_23_weimaraner,trial_29_sparrow,trial_4_straight,further_redantique
1721,closer,8a631b1fa894_30,trial_10_beetle,trial_24_white,trial_6_hatchback,trial_9_brown,closer_beetle
1722,further,8a631b1fa894_31,trial_22_leather,trial_15_nightingale,trial_16_bloodhound,trial_17_redsport,further_leather
1723,closer,8a631b1fa894_32,trial_8_knob,trial_21_woven,trial_27_sling,trial_32_squat,closer_knob
1724,further,f6a80bd05fc3_1,trial_14_robin,trial_10_beetle,trial_25_goldenretriever,trial_32_squat,further_robin
1725,closer,f6a80bd05fc3_2,trial_26_crow,trial_12_bluejay,trial_15_nightingale,trial_19_pigeon,closer_crow
